Date,Time,AKSUSE1QTS_M01U_ival,AKSUSE1QTS_M01U_unit,AKSUSE1MF01M01U_ival,AKSUSE1MF01M01U_unit,AKSUSE2QTS_M01U_ival,AKSUSE2QTS_M01U_unit,AKSUSE2MF01M01U_ival,AKSUSE2MF01M01U_unit,Aeration_rate:_total_of_5EE_if_all_14_aerators_per_tank_are_blowing_EnergieeinheitenBB1_ival,EnergieeinheitenBB1_unit,DO_AKBBBB1QO2_M01U_ival,DO_AKBBBB1QO2_M01U_unit,DO_AKBBBB1QO2_M02U_ival,DO_AKBBBB1QO2_M02U_unit,Schlammalter_ival,Schlammalter_unit,Aerobic_sludge_age_Aerobes_Schlammalter_ival,Aerobes_Schlammalter_unit,Ammonia_AKBVBW1QNH4H01_ival,AKBVBW1QNH4H01_unit,Nitric_oxide_AKBVBW1QNO_H01_ival,AKBVBW1QNO_H01_unit,phosphate_AKBVBW1QPO4H01_ival,AKBVBW1QPO4H01_unit,Redox_Potential_AKBVBW1QROXH01_ival,AKBVBW1QROXH01_unit,pH_in_tank_AKBVBW1QPH_H01_ival,AKBVBW1QPH_H01_unit,TS_AKBVBW1QTS_H01_ival,AKBVBW1QTS_H01_unit,AKBVBW1QTS_H02_ival,AKBVBW1QTS_H02_unit,AKBNKB1ML02H01RW01_ival,AKBNKB1ML02H01RW01_unit,AKBNKB2ML02H01RW01_ival,AKBNKB2ML02H01RW01_unit,AKBNKB3ML02H01RW01_ival,AKBNKB3ML02H01RW01_unit,AKBNKB4ML02H01RW01_ival,AKBNKB4ML02H01RW01_unit,BOD_AKMVKL2LBSBM12_ival,AKMVKL2LBSBM12_unit,AKMVKL2LBSBM11_ival,AKMVKL2LBSBM11_unit,COD_AKMVKL2LCSBM12_ival,AKMVKL2LCSBM12_unit,AKMVKL2LCSBM11_ival,AKMVKL2LCSBM11_unit,AKMVKL2LNH4M12_ival,AKMVKL2LNH4M12_unit,AKMVKL2LPO4M12_ival,AKMVKL2LPO4M12_unit,AKMVKL2LPO4M14_ival,AKMVKL2LPO4M14_unit,AKMVKL2LPH_M11_ival,AKMVKL2LPH_M11_unit,Conductivity_AKMVKL2LLF_M11_ival,AKMVKL2LLF_M11_unit,AKBBBB1XS02M11_ival,AKBBBB1XS02M11_unit,AKBNKB1XS01M21_ival,AKBNKB1XS01M21_unit,AKBNKB2XS01M21_ival,AKBNKB2XS01M21_unit,AKBNKB3XS01M21_ival,AKBNKB3XS01M21_unit,AKBNKB4XS01M21_ival,AKBNKB4XS01M21_unit
30.01.2026,00:00:00,15.08,g/l,0.00,m³/h,6.41,g/l,70.16,m³/h,2.0,EE,0.1,mg/l,2.6,mg/l,19.47,Tage,11.70,Tage,7.2,mg/l,4.7,mg/l,0.4,mg/l,-181,mV,7.14,,4.2,g/l,4.3,g/l,840,m³/h,708,m³/h,892,m³/h,1218,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
30.01.2026,01:00:00,15.08,g/l,0.00,m³/h,6.40,g/l,70.20,m³/h,2.0,EE,0.1,mg/l,2.6,mg/l,19.42,Tage,6.92,Tage,6.8,mg/l,4.7,mg/l,0.3,mg/l,-181,mV,7.14,,4.2,g/l,4.2,g/l,832,m³/h,677,m³/h,850,m³/h,1222,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
30.01.2026,02:00:00,15.08,g/l,0.00,m³/h,6.39,g/l,70.13,m³/h,2.0,EE,0.2,mg/l,2.7,mg/l,19.64,Tage,7.91,Tage,6.3,mg/l,4.7,mg/l,0.3,mg/l,-180,mV,7.13,,4.2,g/l,4.2,g/l,816,m³/h,644,m³/h,830,m³/h,1246,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
30.01.2026,03:00:00,15.08,g/l,0.00,m³/h,6.42,g/l,70.09,m³/h,2.0,EE,0.2,mg/l,2.7,mg/l,19.77,Tage,11.19,Tage,6.0,mg/l,4.8,mg/l,0.3,mg/l,-179,mV,7.11,,4.2,g/l,4.3,g/l,808,m³/h,619,m³/h,776,m³/h,1133,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
30.01.2026,04:00:00,15.08,g/l,0.00,m³/h,6.42,g/l,70.02,m³/h,1.4,EE,0.1,mg/l,2.8,mg/l,19.92,Tage,10.55,Tage,5.1,mg/l,5.0,mg/l,0.2,mg/l,-183,mV,7.10,,4.3,g/l,4.4,g/l,799,m³/h,585,m³/h,704,m³/h,1046,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
30.01.2026,05:00:00,15.08,g/l,0.00,m³/h,6.32,g/l,69.96,m³/h,1.0,EE,0.0,mg/l,2.9,mg/l,20.31,Tage,6.74,Tage,4.0,mg/l,4.9,mg/l,0.2,mg/l,-219,mV,7.12,,4.3,g/l,4.4,g/l,727,m³/h,491,m³/h,524,m³/h,922,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
30.01.2026,06:00:00,15.08,g/l,0.00,m³/h,6.55,g/l,70.00,m³/h,1.0,EE,0.0,mg/l,2.9,mg/l,19.69,Tage,5.55,Tage,3.7,mg/l,3.4,mg/l,0.1,mg/l,-217,mV,7.13,,4.3,g/l,4.4,g/l,629,m³/h,404,m³/h,448,m³/h,878,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
30.01.2026,07:00:00,15.08,g/l,0.00,m³/h,6.70,g/l,69.92,m³/h,1.0,EE,0.0,mg/l,2.9,mg/l,19.35,Tage,5.45,Tage,3.6,mg/l,2.1,mg/l,0.1,mg/l,-206,mV,7.13,,4.3,g/l,4.4,g/l,569,m³/h,303,m³/h,450,m³/h,722,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
30.01.2026,08:00:00,15.08,g/l,0.00,m³/h,6.65,g/l,69.95,m³/h,1.0,EE,0.1,mg/l,2.8,mg/l,19.53,Tage,5.83,Tage,3.2,mg/l,0.9,mg/l,0.1,mg/l,-251,mV,7.13,,4.3,g/l,4.4,g/l,540,m³/h,369,m³/h,421,m³/h,905,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
30.01.2026,09:00:00,15.08,g/l,0.00,m³/h,6.43,g/l,69.89,m³/h,1.0,EE,0.1,mg/l,2.7,mg/l,20.31,Tage,6.16,Tage,3.2,mg/l,0.4,mg/l,0.2,mg/l,-282,mV,7.13,,4.3,g/l,4.4,g/l,516,m³/h,297,m³/h,406,m³/h,777,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,15.00,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
30.01.2026,10:00:00,14.03,g/l,0.00,m³/h,6.79,g/l,56.04,m³/h,2.0,EE,0.3,mg/l,2.8,mg/l,19.72,Tage,8.00,Tage,3.5,mg/l,0.3,mg/l,0.6,mg/l,-241,mV,7.14,,4.3,g/l,4.3,g/l,559,m³/h,275,m³/h,429,m³/h,849,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
30.01.2026,11:00:00,12.11,g/l,0.00,m³/h,6.76,g/l,83.40,m³/h,3.1,EE,0.0,mg/l,3.1,mg/l,16.91,Tage,12.04,Tage,4.2,mg/l,0.8,mg/l,0.8,mg/l,-148,mV,7.13,,4.5,g/l,4.4,g/l,603,m³/h,386,m³/h,441,m³/h,1092,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
30.01.2026,12:00:00,14.60,g/l,0.00,m³/h,6.87,g/l,99.83,m³/h,1.2,EE,0.0,mg/l,2.7,mg/l,12.98,Tage,5.17,Tage,3.4,mg/l,3.3,mg/l,0.3,mg/l,-204,mV,7.14,,4.3,g/l,4.3,g/l,688,m³/h,448,m³/h,768,m³/h,1144,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,7.5,pH,1.90,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
30.01.2026,13:00:00,15.08,g/l,0.00,m³/h,6.71,g/l,99.38,m³/h,2.5,EE,0.0,mg/l,2.8,mg/l,13.30,Tage,8.46,Tage,4.8,mg/l,2.9,mg/l,0.6,mg/l,-228,mV,7.19,,4.2,g/l,4.3,g/l,775,m³/h,573,m³/h,811,m³/h,1100,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
30.01.2026,14:00:00,14.75,g/l,0.00,m³/h,6.46,g/l,70.58,m³/h,2.8,EE,0.0,mg/l,3.2,mg/l,19.42,Tage,11.39,Tage,6.5,mg/l,1.8,mg/l,0.7,mg/l,-153,mV,7.15,,4.3,g/l,4.3,g/l,770,m³/h,658,m³/h,841,m³/h,1183,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
30.01.2026,15:00:00,15.05,g/l,0.00,m³/h,6.54,g/l,88.41,m³/h,2.0,EE,0.0,mg/l,2.9,mg/l,15.20,Tage,8.38,Tage,5.9,mg/l,4.3,mg/l,0.3,mg/l,-179,mV,7.14,,4.2,g/l,4.3,g/l,841,m³/h,702,m³/h,896,m³/h,1207,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
30.01.2026,16:00:00,15.08,g/l,0.00,m³/h,6.53,g/l,100.16,m³/h,2.0,EE,0.0,mg/l,2.8,mg/l,13.29,Tage,7.18,Tage,6.4,mg/l,4.8,mg/l,0.4,mg/l,-186,mV,7.14,,4.2,g/l,4.2,g/l,877,m³/h,729,m³/h,942,m³/h,1205,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
30.01.2026,17:00:00,15.08,g/l,0.00,m³/h,6.34,g/l,78.17,m³/h,2.0,EE,0.0,mg/l,2.8,mg/l,17.85,Tage,7.97,Tage,6.9,mg/l,4.9,mg/l,0.4,mg/l,-208,mV,7.14,,4.2,g/l,4.3,g/l,873,m³/h,739,m³/h,935,m³/h,1234,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
30.01.2026,18:00:00,15.08,g/l,0.00,m³/h,6.26,g/l,70.27,m³/h,2.0,EE,0.0,mg/l,2.7,mg/l,19.85,Tage,9.71,Tage,7.1,mg/l,5.0,mg/l,0.4,mg/l,-240,mV,7.15,,4.2,g/l,4.2,g/l,869,m³/h,720,m³/h,925,m³/h,1260,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
30.01.2026,19:00:00,15.08,g/l,0.00,m³/h,6.44,g/l,70.25,m³/h,2.0,EE,0.0,mg/l,2.7,mg/l,19.20,Tage,10.09,Tage,7.5,mg/l,5.1,mg/l,0.3,mg/l,-244,mV,7.14,,4.2,g/l,4.3,g/l,840,m³/h,732,m³/h,934,m³/h,1277,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
30.01.2026,20:00:00,15.08,g/l,0.00,m³/h,6.51,g/l,70.25,m³/h,2.0,EE,0.0,mg/l,2.6,mg/l,19.11,Tage,8.91,Tage,7.3,mg/l,5.2,mg/l,0.3,mg/l,-248,mV,7.14,,4.2,g/l,4.3,g/l,839,m³/h,723,m³/h,917,m³/h,1245,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
30.01.2026,21:00:00,15.08,g/l,0.00,m³/h,6.58,g/l,70.26,m³/h,2.0,EE,0.0,mg/l,2.6,mg/l,19.01,Tage,10.16,Tage,7.0,mg/l,5.2,mg/l,0.3,mg/l,-243,mV,7.13,,4.2,g/l,4.3,g/l,849,m³/h,709,m³/h,907,m³/h,1267,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
30.01.2026,22:00:00,15.08,g/l,0.00,m³/h,6.53,g/l,70.27,m³/h,2.0,EE,0.3,mg/l,2.6,mg/l,19.16,Tage,12.10,Tage,6.7,mg/l,5.1,mg/l,0.3,mg/l,-245,mV,7.13,,4.2,g/l,4.3,g/l,880,m³/h,728,m³/h,907,m³/h,1244,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
30.01.2026,23:00:00,15.08,g/l,0.00,m³/h,6.50,g/l,70.29,m³/h,2.0,EE,0.7,mg/l,2.6,mg/l,19.15,Tage,8.89,Tage,6.4,mg/l,5.1,mg/l,0.3,mg/l,-249,mV,7.12,,4.2,g/l,4.3,g/l,878,m³/h,730,m³/h,917,m³/h,1165,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
31.01.2026,00:00:00,15.08,g/l,0.00,m³/h,6.54,g/l,70.25,m³/h,2.0,EE,0.9,mg/l,2.7,mg/l,19.07,Tage,6.97,Tage,5.8,mg/l,5.1,mg/l,0.3,mg/l,-244,mV,7.12,,4.2,g/l,4.3,g/l,849,m³/h,693,m³/h,889,m³/h,1205,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
31.01.2026,01:00:00,15.08,g/l,0.00,m³/h,6.53,g/l,70.23,m³/h,1.4,EE,0.4,mg/l,2.5,mg/l,19.05,Tage,5.75,Tage,5.3,mg/l,5.1,mg/l,0.3,mg/l,-240,mV,7.11,,4.2,g/l,4.2,g/l,819,m³/h,667,m³/h,832,m³/h,1215,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
31.01.2026,02:00:00,14.75,g/l,0.00,m³/h,6.54,g/l,70.24,m³/h,1.0,EE,0.0,mg/l,2.3,mg/l,19.15,Tage,6.71,Tage,4.9,mg/l,4.7,mg/l,0.2,mg/l,-262,mV,7.13,,4.2,g/l,4.3,g/l,812,m³/h,626,m³/h,783,m³/h,1129,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
31.01.2026,03:00:00,14.81,g/l,0.00,m³/h,6.56,g/l,70.17,m³/h,1.0,EE,0.0,mg/l,2.3,mg/l,19.37,Tage,10.44,Tage,5.5,mg/l,2.7,mg/l,0.4,mg/l,-288,mV,7.16,,4.2,g/l,4.4,g/l,796,m³/h,616,m³/h,730,m³/h,1095,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,5.40,g/l,,g/l,,g/l,,g/l,,g/l
31.01.2026,04:00:00,15.08,g/l,0.00,m³/h,6.62,g/l,70.17,m³/h,2.5,EE,1.0,mg/l,2.7,mg/l,19.30,Tage,10.64,Tage,5.7,mg/l,0.8,mg/l,0.9,mg/l,-268,mV,7.16,,4.4,g/l,4.4,g/l,768,m³/h,598,m³/h,693,m³/h,956,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
31.01.2026,05:00:00,15.08,g/l,0.00,m³/h,6.78,g/l,70.14,m³/h,2.2,EE,0.6,mg/l,3.0,mg/l,18.90,Tage,7.44,Tage,4.9,mg/l,1.2,mg/l,0.4,mg/l,-189,mV,7.09,,4.4,g/l,4.3,g/l,716,m³/h,491,m³/h,491,m³/h,970,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
31.01.2026,06:00:00,14.37,g/l,0.00,m³/h,6.69,g/l,70.12,m³/h,1.1,EE,0.3,mg/l,3.0,mg/l,19.23,Tage,6.40,Tage,2.9,mg/l,3.5,mg/l,0.1,mg/l,-246,mV,7.09,,4.4,g/l,4.3,g/l,644,m³/h,396,m³/h,537,m³/h,967,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
31.01.2026,07:00:00,13.67,g/l,0.00,m³/h,6.50,g/l,70.06,m³/h,1.0,EE,0.4,mg/l,2.9,mg/l,19.88,Tage,6.31,Tage,2.3,mg/l,3.4,mg/l,0.1,mg/l,-263,mV,7.11,,4.4,g/l,4.4,g/l,586,m³/h,291,m³/h,463,m³/h,895,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
31.01.2026,08:00:00,14.97,g/l,0.00,m³/h,6.75,g/l,70.04,m³/h,1.0,EE,0.5,mg/l,2.9,mg/l,19.16,Tage,5.82,Tage,1.4,mg/l,2.2,mg/l,0.1,mg/l,-286,mV,7.11,,4.3,g/l,4.4,g/l,546,m³/h,285,m³/h,339,m³/h,720,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
31.01.2026,09:00:00,15.08,g/l,0.00,m³/h,6.90,g/l,70.04,m³/h,1.0,EE,0.6,mg/l,2.9,mg/l,18.76,Tage,5.69,Tage,1.3,mg/l,1.1,mg/l,0.1,mg/l,-306,mV,7.08,,4.3,g/l,4.4,g/l,512,m³/h,306,m³/h,442,m³/h,629,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,16.00,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
31.01.2026,10:00:00,15.08,g/l,0.00,m³/h,6.84,g/l,70.03,m³/h,1.0,EE,0.7,mg/l,2.7,mg/l,18.90,Tage,5.74,Tage,1.3,mg/l,0.4,mg/l,0.1,mg/l,-325,mV,7.06,,4.3,g/l,4.3,g/l,490,m³/h,279,m³/h,388,m³/h,754,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,60.0,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
31.01.2026,11:00:00,15.08,g/l,0.00,m³/h,6.84,g/l,70.05,m³/h,1.0,EE,0.7,mg/l,2.6,mg/l,18.78,Tage,5.50,Tage,1.7,mg/l,0.3,mg/l,0.4,mg/l,-333,mV,7.06,,4.3,g/l,4.3,g/l,502,m³/h,288,m³/h,366,m³/h,836,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
31.01.2026,12:00:00,15.08,g/l,0.00,m³/h,6.81,g/l,70.05,m³/h,2.8,EE,6.5,mg/l,3.0,mg/l,18.85,Tage,9.48,Tage,2.5,mg/l,0.3,mg/l,0.7,mg/l,-208,mV,7.13,,4.4,g/l,4.2,g/l,562,m³/h,285,m³/h,419,m³/h,1068,m³/h,,mg/l,,mg/l,1090,mg/l,329,mg/l,,mg/l,,mg/l,,mg/l,7.6,pH,1.70,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
31.01.2026,13:00:00,15.08,g/l,0.00,m³/h,6.88,g/l,70.16,m³/h,1.5,EE,9.6,mg/l,2.8,mg/l,18.64,Tage,11.71,Tage,3.2,mg/l,1.7,mg/l,0.5,mg/l,-194,mV,7.14,,4.2,g/l,4.4,g/l,648,m³/h,380,m³/h,561,m³/h,1101,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
31.01.2026,14:00:00,14.52,g/l,0.00,m³/h,6.55,g/l,70.23,m³/h,2.1,EE,8.4,mg/l,2.9,mg/l,19.01,Tage,10.23,Tage,4.7,mg/l,2.5,mg/l,0.5,mg/l,-212,mV,7.19,,4.2,g/l,4.3,g/l,742,m³/h,528,m³/h,894,m³/h,1138,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
31.01.2026,15:00:00,15.08,g/l,0.00,m³/h,6.38,g/l,70.27,m³/h,3.2,EE,7.6,mg/l,3.4,mg/l,19.83,Tage,13.53,Tage,7.2,mg/l,1.6,mg/l,0.7,mg/l,-158,mV,7.16,,4.2,g/l,4.2,g/l,807,m³/h,652,m³/h,888,m³/h,1222,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
31.01.2026,16:00:00,15.08,g/l,0.00,m³/h,6.26,g/l,70.32,m³/h,3.0,EE,14.5,mg/l,3.3,mg/l,19.89,Tage,11.89,Tage,7.2,mg/l,4.2,mg/l,0.4,mg/l,-152,mV,7.12,,4.2,g/l,4.2,g/l,852,m³/h,738,m³/h,954,m³/h,1273,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
31.01.2026,17:00:00,15.08,g/l,0.00,m³/h,6.26,g/l,70.33,m³/h,2.0,EE,14.6,mg/l,2.8,mg/l,19.87,Tage,12.46,Tage,6.9,mg/l,6.6,mg/l,0.3,mg/l,-164,mV,7.11,,4.2,g/l,4.2,g/l,863,m³/h,773,m³/h,978,m³/h,1261,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
31.01.2026,18:00:00,14.44,g/l,0.00,m³/h,6.26,g/l,70.32,m³/h,1.0,EE,14.6,mg/l,2.2,mg/l,19.66,Tage,8.04,Tage,7.0,mg/l,7.7,mg/l,0.3,mg/l,-255,mV,7.15,,4.1,g/l,4.2,g/l,864,m³/h,747,m³/h,1017,m³/h,1255,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
31.01.2026,19:00:00,15.08,g/l,0.00,m³/h,6.28,g/l,70.33,m³/h,2.7,EE,14.6,mg/l,3.4,mg/l,19.47,Tage,6.91,Tage,8.5,mg/l,5.5,mg/l,0.6,mg/l,-217,mV,7.17,,4.2,g/l,4.1,g/l,865,m³/h,724,m³/h,972,m³/h,1339,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
31.01.2026,20:00:00,15.08,g/l,0.00,m³/h,6.32,g/l,70.26,m³/h,3.0,EE,14.5,mg/l,3.4,mg/l,19.64,Tage,11.75,Tage,8.8,mg/l,5.1,mg/l,0.4,mg/l,-140,mV,7.12,,4.2,g/l,4.3,g/l,858,m³/h,726,m³/h,925,m³/h,1338,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
31.01.2026,21:00:00,15.08,g/l,0.00,m³/h,6.31,g/l,70.28,m³/h,2.3,EE,13.9,mg/l,3.0,mg/l,19.76,Tage,12.15,Tage,7.6,mg/l,7.1,mg/l,0.2,mg/l,-165,mV,7.08,,4.2,g/l,4.3,g/l,857,m³/h,727,m³/h,895,m³/h,1339,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
31.01.2026,22:00:00,14.07,g/l,0.00,m³/h,6.31,g/l,70.27,m³/h,1.0,EE,13.5,mg/l,2.3,mg/l,19.75,Tage,7.60,Tage,6.4,mg/l,8.6,mg/l,0.2,mg/l,-251,mV,7.11,,4.2,g/l,4.2,g/l,857,m³/h,712,m³/h,935,m³/h,1296,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
31.01.2026,23:00:00,14.93,g/l,0.00,m³/h,6.27,g/l,70.27,m³/h,1.0,EE,13.1,mg/l,2.3,mg/l,19.82,Tage,6.41,Tage,7.2,mg/l,6.7,mg/l,0.4,mg/l,-278,mV,7.15,,4.2,g/l,4.2,g/l,854,m³/h,702,m³/h,918,m³/h,1293,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
01.02.2026,00:00:00,15.08,g/l,0.00,m³/h,6.29,g/l,70.23,m³/h,1.5,EE,12.9,mg/l,2.5,mg/l,19.80,Tage,6.76,Tage,8.3,mg/l,4.4,mg/l,0.4,mg/l,-280,mV,7.17,,4.2,g/l,4.2,g/l,845,m³/h,686,m³/h,839,m³/h,1208,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
01.02.2026,01:00:00,15.08,g/l,0.00,m³/h,6.31,g/l,70.20,m³/h,3.0,EE,13.2,mg/l,3.4,mg/l,20.10,Tage,12.59,Tage,8.8,mg/l,2.7,mg/l,0.4,mg/l,-204,mV,7.14,,4.4,g/l,4.4,g/l,816,m³/h,651,m³/h,797,m³/h,1147,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
01.02.2026,02:00:00,14.26,g/l,0.00,m³/h,6.29,g/l,70.19,m³/h,3.0,EE,13.0,mg/l,3.3,mg/l,20.23,Tage,12.29,Tage,7.4,mg/l,4.2,mg/l,0.2,mg/l,-161,mV,7.08,,4.4,g/l,4.3,g/l,810,m³/h,610,m³/h,735,m³/h,1136,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
